번호,지역,상호,주소,기간,상표,셀프여부,고급휘발유,휘발유,경유,실내등유
A0009100,서울 중구,동일석유㈜퇴계로주유소,서울 중구 퇴계로 228 (필동2가),20260328,SK에너지,일반,2208,1859,1888,0
A0009100,서울 중구,동일석유㈜퇴계로주유소,서울 중구 퇴계로 228 (필동2가),20260329,SK에너지,일반,2274,1888,1888,0
A0009100,서울 중구,동일석유㈜퇴계로주유소,서울 중구 퇴계로 228 (필동2가),20260330,SK에너지,일반,2274,1888,1888,0
A0009100,서울 중구,동일석유㈜퇴계로주유소,서울 중구 퇴계로 228 (필동2가),20260331,SK에너지,일반,2284,1925,1899,0
A0009100,서울 중구,동일석유㈜퇴계로주유소,서울 중구 퇴계로 228 (필동2가),20260401,SK에너지,일반,2284,1977,1927,0
A0009100,서울 중구,동일석유㈜퇴계로주유소,서울 중구 퇴계로 228 (필동2가),20260402,SK에너지,일반,2334,1995,1985,0
A0009100,서울 중구,동일석유㈜퇴계로주유소,서울 중구 퇴계로 228 (필동2가),20260403,SK에너지,일반,2334,1995,1985,0
A0009100,서울 중구,동일석유㈜퇴계로주유소,서울 중구 퇴계로 228 (필동2가),20260404,SK에너지,일반,2344,1995,1985,0
A0009100,서울 중구,동일석유㈜퇴계로주유소,서울 중구 퇴계로 228 (필동2가),20260405,SK에너지,일반,2394,2045,2035,0
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260306,SK에너지,일반,2996,2596,2658,2149
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260307,SK에너지,일반,2996,2596,2658,2149
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260308,SK에너지,일반,2996,2596,2658,2149
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260309,SK에너지,일반,2996,2596,2658,2149
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260310,SK에너지,일반,2996,2596,2658,2149
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260311,SK에너지,일반,2996,2596,2658,2149
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260312,SK에너지,일반,2996,2596,2658,2149
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260313,SK에너지,일반,2626,2396,2385,1720
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260314,SK에너지,일반,2354,2124,2113,1720
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260315,SK에너지,일반,2354,2124,2113,1720
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260316,SK에너지,일반,2354,2094,2083,1690
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260317,SK에너지,일반,2554,2094,2083,1690
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260318,SK에너지,일반,2554,2094,2083,1690
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260319,SK에너지,일반,2554,2094,2083,1690
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260320,SK에너지,일반,2554,2094,2083,1690
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260321,SK에너지,일반,2554,2094,2083,1690
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260322,SK에너지,일반,2554,2094,2083,1690
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260323,SK에너지,일반,2554,2094,2083,1690
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260324,SK에너지,일반,2554,2094,2083,1690
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260325,SK에너지,일반,2554,2094,2083,1690
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260326,SK에너지,일반,2554,2194,2183,1690
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260327,SK에너지,일반,2654,2294,2283,1790
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260328,SK에너지,일반,2654,2190,2180,1790
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260329,SK에너지,일반,2654,2190,2180,1790
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260330,SK에너지,일반,2754,2390,2280,1890
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260331,SK에너지,일반,2754,2390,2280,1890
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260401,SK에너지,일반,2980,2390,2280,1890
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260402,SK에너지,일반,2980,2390,2280,1890
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260403,SK에너지,일반,2980,2390,2280,1890
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260404,SK에너지,일반,2980,2390,2380,1890
A0000767,서울 중구,서남주유소,서울 중구 통일로 30,20260405,SK에너지,일반,2980,2390,2380,1890
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260306,SK에너지,일반,2348,2148,2098,1600
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260307,SK에너지,일반,2348,2148,2098,1600
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260308,SK에너지,일반,2348,2148,2098,1600
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260309,SK에너지,일반,2598,2398,2498,2000
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260310,SK에너지,일반,2598,2398,2498,2000
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260311,SK에너지,일반,2598,2398,2498,2000
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260312,SK에너지,일반,2598,2398,2498,2000
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260313,SK에너지,일반,2598,2398,2498,2000
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260314,SK에너지,일반,2428,2198,2198,2000
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260315,SK에너지,일반,2428,2198,2198,2000
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260316,SK에너지,일반,2428,2198,2198,1750
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260317,SK에너지,일반,2428,2198,2198,1750
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260318,SK에너지,일반,2428,2198,2198,1750
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260319,SK에너지,일반,2428,2198,2198,1750
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260320,SK에너지,일반,2428,2198,2198,1750
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260321,SK에너지,일반,2428,2198,2198,1750
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260322,SK에너지,일반,2428,2198,2198,1750
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260323,SK에너지,일반,2428,2198,2198,1750
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260324,SK에너지,일반,2428,2198,2198,1750
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260325,SK에너지,일반,2428,2198,2198,1750
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260326,SK에너지,일반,2428,2198,2198,1750
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260327,SK에너지,일반,2428,2198,2198,1750
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260328,SK에너지,일반,2428,2198,2198,1750
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260329,SK에너지,일반,2428,2198,2198,1750
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260330,SK에너지,일반,2428,2198,2198,1750
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260331,SK에너지,일반,2428,2198,2198,1750
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260401,SK에너지,일반,2598,2398,2398,1750
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260402,SK에너지,일반,2598,2398,2398,1750
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260403,SK에너지,일반,2598,2398,2398,1750
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260404,SK에너지,일반,2598,2398,2398,1750
A0009096,서울 중구,신당동주유소,서울 중구 다산로 242 (신당동),20260405,SK에너지,일반,2598,2398,2398,1750
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260306,SK에너지,셀프,2297,2147,2145,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260307,SK에너지,셀프,2297,2147,2145,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260308,SK에너지,셀프,2297,2147,2145,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260309,SK에너지,셀프,2297,2147,2145,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260310,SK에너지,셀프,2297,2147,2098,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260311,SK에너지,셀프,2297,2079,2098,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260312,SK에너지,셀프,2297,2079,2098,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260313,SK에너지,셀프,2247,1997,2076,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260314,SK에너지,셀프,2247,1997,2076,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260315,SK에너지,셀프,2247,1997,2076,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260316,SK에너지,셀프,2147,1864,1898,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260317,SK에너지,셀프,2147,1864,1898,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260318,SK에너지,셀프,2147,1864,1898,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260319,SK에너지,셀프,2147,1864,1898,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260320,SK에너지,셀프,2147,1864,1898,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260321,SK에너지,셀프,2149,1869,1898,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260322,SK에너지,셀프,2149,1869,1898,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260323,SK에너지,셀프,2156,1869,1898,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260324,SK에너지,셀프,2084,1834,1829,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260325,SK에너지,셀프,2084,1834,1829,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260326,SK에너지,셀프,2084,1834,1829,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260327,SK에너지,셀프,2284,1834,1829,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260328,SK에너지,셀프,2284,1834,1829,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260329,SK에너지,셀프,2284,1834,1829,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260330,SK에너지,셀프,2284,1934,1829,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260331,SK에너지,셀프,2284,2034,1929,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260401,SK에너지,셀프,2499,2034,1929,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260402,SK에너지,셀프,2499,1997,1929,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260403,SK에너지,셀프,2297,1999,1929,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260404,SK에너지,셀프,2297,2034,1929,0
A0009097,서울 중구,약수주유소,서울 중구 다산로 173,20260405,SK에너지,셀프,2297,2034,1929,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260306,S-OIL,셀프,0,1925,1945,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260307,S-OIL,셀프,0,1965,1995,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260308,S-OIL,셀프,0,1965,1995,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260309,S-OIL,셀프,0,1965,1995,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260310,S-OIL,셀프,0,1995,1995,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260311,S-OIL,셀프,0,1895,1895,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260312,S-OIL,셀프,0,1895,1895,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260313,S-OIL,셀프,0,1875,1865,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260314,S-OIL,셀프,0,1875,1865,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260315,S-OIL,셀프,0,1875,1865,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260316,S-OIL,셀프,0,1875,1865,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260317,S-OIL,셀프,0,1875,1865,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260318,S-OIL,셀프,0,1875,1865,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260319,S-OIL,셀프,0,1845,1835,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260320,S-OIL,셀프,0,1845,1835,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260321,S-OIL,셀프,0,1845,1835,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260322,S-OIL,셀프,0,1845,1835,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260323,S-OIL,셀프,0,1845,1835,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260324,S-OIL,셀프,0,1845,1835,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260325,S-OIL,셀프,0,1845,1835,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260326,S-OIL,셀프,0,1845,1835,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260327,S-OIL,셀프,0,1845,1835,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260328,S-OIL,셀프,0,1895,1885,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260329,S-OIL,셀프,0,1895,1885,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260330,S-OIL,셀프,0,1895,1885,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260331,S-OIL,셀프,0,1895,1885,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260401,S-OIL,셀프,0,1995,1985,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260402,S-OIL,셀프,0,1995,1985,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260403,S-OIL,셀프,0,1995,1985,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260404,S-OIL,셀프,0,2048,2038,0
A0009073,서울 중구,장충드림주유소,서울 중구 동호로 296,20260405,S-OIL,셀프,0,2048,2038,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260306,SK에너지,일반,2588,2288,2168,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260307,SK에너지,일반,2588,2288,2168,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260308,SK에너지,일반,2588,2288,2168,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260309,SK에너지,일반,2588,2288,2168,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260310,SK에너지,일반,2588,2288,2168,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260311,SK에너지,일반,2588,2288,2168,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260312,SK에너지,일반,2588,2288,2356,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260313,SK에너지,일반,2588,2188,2168,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260314,SK에너지,일반,2588,2188,2168,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260315,SK에너지,일반,2368,2138,2168,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260316,SK에너지,일반,2368,2088,2148,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260317,SK에너지,일반,2368,2088,2098,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260318,SK에너지,일반,0,2391,2094,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260319,SK에너지,일반,2368,2088,2094,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260320,SK에너지,일반,2368,2088,2094,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260321,SK에너지,일반,2368,2088,2094,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260322,SK에너지,일반,2368,2088,2094,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260323,SK에너지,일반,2368,2088,2094,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260324,SK에너지,일반,2368,2088,2094,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260325,SK에너지,일반,2368,2088,2094,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260326,SK에너지,일반,2368,2088,2094,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260327,SK에너지,일반,2368,2088,2094,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260328,SK에너지,일반,2368,2088,2094,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260329,SK에너지,일반,2368,2088,2094,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260330,SK에너지,일반,2368,2098,2094,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260331,SK에너지,일반,2368,2098,2098,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260401,SK에너지,일반,2368,2098,2098,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260402,SK에너지,일반,2368,2098,2098,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260403,SK에너지,일반,2415,2145,2125,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260404,SK에너지,일반,2415,2145,2125,0
A0009101,서울 중구,장충주유소,서울 중구 장충단로 202 (장충동1가),20260405,SK에너지,일반,2415,2145,2125,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260306,S-OIL,셀프,2068,1898,1988,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260307,S-OIL,셀프,2098,1928,1988,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260308,S-OIL,셀프,2098,1928,1988,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260309,S-OIL,셀프,2098,1928,1984,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260310,S-OIL,셀프,2098,1928,1964,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260311,S-OIL,셀프,2098,1928,1964,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260312,S-OIL,셀프,2048,1874,1844,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260313,S-OIL,셀프,2048,1874,1844,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260314,S-OIL,셀프,2098,1874,1844,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260315,S-OIL,셀프,2098,1874,1844,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260316,S-OIL,셀프,2098,1864,1844,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260317,S-OIL,셀프,2098,1864,1844,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260318,S-OIL,셀프,2098,1864,1844,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260319,S-OIL,셀프,2154,1864,1844,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260320,S-OIL,셀프,2154,1864,1844,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260321,S-OIL,셀프,2154,1864,1844,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260322,S-OIL,셀프,2154,1864,1844,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260323,S-OIL,셀프,2154,1864,1844,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260324,S-OIL,셀프,2154,1864,1844,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260325,S-OIL,셀프,2154,1864,1844,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260326,S-OIL,셀프,2154,1864,1844,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260327,S-OIL,셀프,2274,1898,1889,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260328,S-OIL,셀프,2274,1898,1889,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260329,S-OIL,셀프,2274,1898,1889,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260330,S-OIL,셀프,2274,1944,1894,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260331,S-OIL,셀프,2274,1994,1894,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260401,S-OIL,셀프,2274,1994,1924,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260402,S-OIL,셀프,2294,1994,1964,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260403,S-OIL,셀프,2294,1994,1984,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260404,S-OIL,셀프,2294,1994,1984,0
A0009076,서울 중구,진심self주유소,서울 중구 왕십리로 403,20260405,S-OIL,셀프,2294,1994,1984,0
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260306,GS칼텍스,일반,2589,2299,2169,1779
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260307,GS칼텍스,일반,2589,2299,2169,1779
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260308,GS칼텍스,일반,2589,2299,2169,1779
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260309,GS칼텍스,일반,2589,2299,2169,1779
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260310,GS칼텍스,일반,2769,2479,2599,2469
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260311,GS칼텍스,일반,2769,2479,2599,2469
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260312,GS칼텍스,일반,2669,2379,2499,2189
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260313,GS칼텍스,일반,2539,2249,2169,1799
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260314,GS칼텍스,일반,2298,2098,1998,1798
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260315,GS칼텍스,일반,2298,2098,1998,1798
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260316,GS칼텍스,일반,2298,2098,1998,1798
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260317,GS칼텍스,일반,2298,2098,1998,1798
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260318,GS칼텍스,일반,2398,2098,1998,1798
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260319,GS칼텍스,일반,2398,2098,1998,1798
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260320,GS칼텍스,일반,2398,2098,1998,1798
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260321,GS칼텍스,일반,2398,2098,1998,1798
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260322,GS칼텍스,일반,2398,2098,1998,1798
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260323,GS칼텍스,일반,2398,2098,1998,1798
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260324,GS칼텍스,일반,2548,2098,1998,1498
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260325,GS칼텍스,일반,2548,2098,1998,1798
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260326,GS칼텍스,일반,2548,2098,1998,1798
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260327,GS칼텍스,일반,2548,2098,1998,1798
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260328,GS칼텍스,일반,2548,2098,1998,1798
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260329,GS칼텍스,일반,2548,2098,1998,1798
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260330,GS칼텍스,일반,2548,2098,1998,1798
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260331,GS칼텍스,일반,2588,2228,2168,1848
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260401,GS칼텍스,일반,2588,2228,2168,1848
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260402,GS칼텍스,일반,2588,2228,2168,1848
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260403,GS칼텍스,일반,2588,2228,2168,1848
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260404,GS칼텍스,일반,2588,2228,2168,1848
A0009047,서울 중구,필동주유소,서울 중구 퇴계로 196,20260405,GS칼텍스,일반,2588,2228,2168,1848
A0009189,서울 중랑구,(주)기지에너지,서울 중랑구 용마산로 712,20260306,S-OIL,일반,2059,1869,1859,0
A0009189,서울 중랑구,(주)기지에너지,서울 중랑구 용마산로 712,20260307,S-OIL,일반,2139,1949,2009,0
A0009189,서울 중랑구,(주)기지에너지,서울 중랑구 용마산로 712,20260308,S-OIL,일반,2139,1949,2009,0
A0009189,서울 중랑구,(주)기지에너지,서울 중랑구 용마산로 712,20260309,S-OIL,일반,2139,1949,1989,0
A0009189,서울 중랑구,(주)기지에너지,서울 중랑구 용마산로 712,20260310,S-OIL,일반,2139,1949,1989,0
A0009189,서울 중랑구,(주)기지에너지,서울 중랑구 용마산로 712,20260311,S-OIL,일반,2139,1949,1989,0
A0009189,서울 중랑구,(주)기지에너지,서울 중랑구 용마산로 712,20260312,S-OIL,일반,2139,1949,1989,0
A0009189,서울 중랑구,(주)기지에너지,서울 중랑구 용마산로 712,20260313,S-OIL,일반,2139,1949,1989,0
A0009189,서울 중랑구,(주)기지에너지,서울 중랑구 용마산로 712,20260314,S-OIL,일반,2449,1799,1799,0
A0009189,서울 중랑구,(주)기지에너지,서울 중랑구 용마산로 712,20260315,S-OIL,일반,2449,1799,1799,0
A0009189,서울 중랑구,(주)기지에너지,서울 중랑구 용마산로 712,20260316,S-OIL,일반,2449,1799,1799,0
A0009189,서울 중랑구,(주)기지에너지,서울 중랑구 용마산로 712,20260317,S-OIL,일반,2449,1799,1799,0
A0009189,서울 중랑구,(주)기지에너지,서울 중랑구 용마산로 712,20260318,S-OIL,일반,2449,1829,1829,0
A0009189,서울 중랑구,(주)기지에너지,서울 중랑구 용마산로 712,20260319,S-OIL,일반,2249,1829,1829,0
A0009189,서울 중랑구,(주)기지에너지,서울 중랑구 용마산로 712,20260320,S-OIL,일반,2249,1829,1829,0
